,label,comments,ID
1609,3," username username nó là 3/ , cali con đó. chấp nó làm gì ô . rác thải mà. kệ nó đi",2305
1610,2, username username gia đình phản động đáng sống đâu,2306
1611,2, username  đéo hiểu đọc kiểu gì thành phản động. học xong đã rồi hẵng đi làm anh  username  bàn phím nhé nhóc con,2307
1612,0, username username hệ chui rúc :)),2308
1613,0, username  “khi mấy đứa tụi mày đi kì thị người ta thì có  username  là: tụi m đã đưa danh dự của cả gia đình tụi mày ra rồi. tụi mày phải chấp nhận 2 kết cục: 1. nó chửi gia đình mình thì mình nghĩ cách chửi lại nó 2. chấp nhận đau thương là cả nhà bị chửi,2309
1614,3, username username parky khóc,2310
1615,-1, username ,2311
1616,2," username  tôi ở miền trung, tôi nói được cả giọng bắc-trung-nam kể cả giọng miền tây vì tôi có bạn bè ở mọi miền.  username ng ông bạn biết sao k? tôi gặp 10 đứa ở trong nam thì có tận 5 đứa là pbvm rồi",2312
1617,0, username username chúc bạn 30/4 vui vẻ,2314
1618,0, username username chắc anh khát nước lắm nhỉ =)),2316
1619,0, username username đọc cho kỹ vào. đây yêu nước ko hết nhé,2317
1620,2," username  mấy thằng k username  đó, mỗi lần nghe câu parky thì auto nói người khác cali, đúng là óc trái nho y  username  nước sôi đổ háng",2318
1621,2, username username ngu ngục thật bạn ạ,2319
1622,0, username username username username ng bắc kì hay là parky,2320
1623,2, username username phàn biện lại cũng ngu vl còn ra vẻ,2321
1624,0, username  bọn phân biệt vùng miền  username  gọi bắc kì là parky đó,2322
1625,2, username username gọi thì kệ cụ chúng nó đi còn ng bắc ai để tên parky bắc kỳ mới đúng nhé,2323
1626,2,nói cho mấy bạn ngu nè:,2324
1627,2, username  riêng đã phân biệt bắc kì với nam kì thì chúng m với bọn 3 que đều  username  nhau,2325
1628,2, username  bố cái thằng ngu bản chất từ parky đã là 1 từ pbvm vì nó là cách mà pháp đặt cho miền bắc lúc ta bị  username hộ đcm giờ cứ parky never die có mà die thằng bố mày,2326
1629,0, username username t ng bắc t đéo thấy gì là tự hào cả đầy ng bắc mang cả cty lớn bé vào nam làm ăn còn k dám lấy tên đấy chúng m nghĩ mang cái tên phân biệt vùng miền mà bọn thực dân pháp nó đặt cho thì hay ho lắm à? thời sự ngta cũng k username ên k nên phân biệt vùng miền,2327
1630,0, username username thì không nói ai mà biết,2328
1631,0, username username chuẩn b,2329
1632,0, username username vậy xác định những n username y tới dẹp tiệm là vừa,2330
1633,0, username username nói v ai mà chả hiểu nhầm hả anh,2331
1634,3, username username kiếp nô lệ vào nam làm thuê mà tự hào nhỉ,2332
1635,2, username username rồi a m có chóooo nào zô mua hàng hông zị,2333
1636,2, username  nhỏ không học lớn lên giải thích  username  cái lỗ đít t,2334
1637,3, username username vậy sao ko kêu thằng anh mày đặt mẹ tên shop là bắc kỳ luôn cho nó tự hào :))))),2335
1638,2, username username ngu si đần độn,2336
1639,2,chúc mừng tiệm sớm đóng cửa nhé,2337
1640,0, username username nam cry,2338
1641,2, username  nó khịa kêu rạng danh  username . đúng óc,2339
1642,2, username  yêu nước kiểu ngu thì im mẹ mày hết đi cả thằng anh mày nữa.  username  lũ ngu tưởng thế là hay,2340
1643,3, username username parky rất cay,2341
1644,-1, username ,2342
1645,2, username username 2 ae đần đặt quả tên ngu -))),2343
1646,-1, username ,2344
1647,2," username username parky là gì vậy, tiếng nước nào thế,hay là không có nước",2345
1648,3,pakky mại đỉnh,2346
1649,0," username  những ảnh này để luôn chiến thắng này người anh em bắc kỳ của tôi, những người việt xịn, người việt  username tông",2347
1650,2, username username ảnh xaoloz photoshop chứ có cái éo,2348
1651,2, username username cái page ghẻ gì có lèo tèo vài like thế này,2350
1652,3, username username :)))) khổ. họ nguyễn thanh hóa mà biết được chắc đã không gửi con cháu vào nam. nghĩ mà thấy tội nghiệp thế hệ con cháu. sao thế nhỉ hehe. kẻ thua cuộc thì cứ ám ảnh mãi. người giàu thì vẫn cứ giàu và lãnh đạo 3 miền :))) khổ. cay cay.,2351
1653,0," username username haha, đứa cay nhất là đứa nghe 2 từ parky ấy nghe bth mà nhỉ",2352
1654,3, username  bố cái thằng ngu m biết cội nguồn của việt nam bắt đầu từ đâu k? k có cụ tổ của m di dân vào nam mà sống k có cụ tổ mày đánh chiếm từ hà nội vào vũng tàu thì móc ra cái lũ vô ơn  username  tụi m hả.,2353
1655,3,"bắc kỳ (người việt xịn) và nô lệ mọi của họ. yêu bắc kỳ, những người việt username username tông",2354
1656,3,"quả biển này bọn cali, xỏ l username 3 que ,tây nội địa phải khóc ra máu !",2355
1657,3, username username namkiki nhìn đái ra máu liền username kk,2356
1658,3, username  có đường nam kỳ khởi  username  xưa h rồi có ai thấy nói j đâu. thấy parky là ngta phải thốt lên ko hiểu tại sao,2357
1659,0, username username kiki là 1 động vật,2358
1660,3," username username ờ, vào nam nói 3 que xem có sống sót ra đến bắc được không lại k hiểu tại sao.",2359
1661,3," username username ngu mà cứ tưởng min ngầu thế e, khác đell j bọn cali, 3 gạch đâu nhỉ",2360
1662,0, username username nè bạn. có group luôn,2361
1663,2, username username sv cứ tưởng mình là ng,2362
1664,3," username username quả biển này càng khiến mọi người gọi chúng mày là parky thì nên vui đi, chúng mày thừa nhận là parky mà",2363
1665,0, username username ok bạn yêu,2364
1666,0," username username làm gì có group đó, ghép ảnh xaoloz là giỏi",2365
1667,3," username username quả biển này càng khiến mọi người gọi chúng mày là parky thì nên vui đi, chúng mày thừa nhận là parky mà",2366
1668,0, username username ok con zai yêu,2367
1669,2," username username thương thay cái kiếp đu kàng quê hương chẳng có, cố hương chẳng còn đến n username y thống nhất bắc nam (30-4)",2368
1670,0," username  người miền bắc là người việt xịn, người việt  username tông mà lại",2370
1671,-1,chủ tiệm người miền tây,2372
1672,0, username username mình sinh ra lớn lên ở hn. nguyên quán hộ khẩu hn luôn b à,2373
1673,0, username username thiệt là thông minh đang trend lun,2374
1674,0, username username group này hay nè,2375
1675,0, username username xin link gr,2376
1676,0, username username ok,2377
1677,3,parky mãi đỉnh,2378
1678,0, username username vào group giao lưu ông,2379
1679,3,anh em bắc kỳ vừa thông minh vừa học giỏi. người việt username username tông có khác. mãi lãnh đạo dân tộc việt nam,2380
1680,0,phóng khoáng an nhàn rực rỡ,2381
1681,0, username username vl phóng khoáng,2382
1682,0, username username k có dính tới mấy vụ này đâu mà nghe câu phóng khoáng hơi ứ ừ =))),2383
1683,0, username username phóng khoáng chắc trời sặp,2384
1684,2," username  anh có làm gì đâu tự ái em trai , dân miền trung tụi anh quanh năm lo cấy cầy nuôi gia đình . đấy kêu phân biệt vùng miền thì tự ái , chắc nhà em gia phả hình tròn , cha mẹ em đi theo tụi nguỵ nên em mới có tư  username   username  vầy :))). ",2385
1685,2," username username đồng nghiệp bạn bè người bắc tao đứa nào cũng phóng khoáng , tiền ra bắc chơi nó còn chi trả . mình sao người ta mới sống vs mình kiểu đó . xem lại bản thân mình nhé :))) chứ t cho mấy đứa bạn miền tây mượn tiền tới h biệt tăm r đó . xui thôi .",2386
1686,2," username username bọn n chưa ra khỏi cái hốc lên tư duy v đấy , tư duy bị bọn chống ph username đầu độc n chỉ đến thế thôi kk",2387
1687,2," username username mõm nhôm đi hơi xa em trai ơi . 21 năm của e lớn ghê . miền nào cũng v e trai , xui cho e là e chơi phải người k ra gì . a cũng đang tìm 2 đứa miền tây thiếu nợ a đây .",2388
1688,2," username  anh đâu có cọc tính em :))) anh đang nói cái nết đã đ’ có biết tư  username  đúng sai , người làm với mình là ai mình đi phân biệt vùng miền . tới lúc ngta nói lại thì kêu k biết . mà t nhắc lại , t dân miền trung.",2389
1689,2," username  “ 4 thằng miền bắc “ mà em nói , a k biết có thật hay k . mà nó k đại diện cho cả vùng miền nào . ai làm gì em e hãy chê trách người đó . chứ cỡ  username  e mới làm xấu mặc người miền tây đó em .",2390
1690,2," username username thôi dơ qu username e trai , tới cái áo em mặc em cũng mua hàng fake thì nghèo với giàu thì a cũng k thèm nói",2391
1691,0, username username miền tây k lừa thầy phản bạn hả :))),2392
1692,2," username  :))) anh người miền trung em ạ . bạn anh miền tây cũng nhiều lắm , người tốt cũng nhiều lắm . mà lần đầu gặp thằng đã xấ.u người còn xấu nết . tư  username  dưới đít con trâu . anh chịu :)))",2393
1693,2," username username ráng làm coa tiền rồi đi đây đi đó cho mở mang e ạ. chứ e còn trẻ người non dạ qu username :)) lại hay thích nghe ngta nói nữa , sống phải tự trải nghiệm chứ.",2394
1694,0,ráng có tiền rồi đi đây đi đó cho mở mang e ạ,2395
1695,2, username  em đã nghèo tư  username  còn nghèo cả tình dân tộc .  username z chán :)) . kêu ng.u thì tự ái .,2396
1696,2, username username chắc mẹ em trong đám a vừa nói qu username :))),2397
1697,2," username username vậy em lôi cả một vùng là đúng :))) , em xo username cmt cũng v . :)))",2398
1698,2," username username em dỡ lắm , lại với k lại :))) đã hèn r còn to mồm .",2399
1699,0, username username chơi mà chặn e ạ,2400
1700,0, username username em nó còn hẹn tôi mà chưa kịp lấy địa chỉ tôi gửi công an nữa,2401
1701,2," username  em trai fake từ đầu tới đuôi , tới cái áo em mặc cũng fake huống hồ chi lời em nói e trai à :)) thôi dừng tại đây .  username  có bài .",2402
1702,2," username username người miền bắc bản tính vốn sống tính toán tiết kiệm để tích góp của cải, ko hào sảng như người miền nam, nhưng thời buổi bây giờ kinh tế phát triển người bắc có tiền chơi có khi người nam chơi ko lại đâu",2403
1703,2, username username chứ còn chê người ta nghèo với keo thì đất đẹp miền tây nhà chú mày dân bắc người ta mua gần hết ở những dự án lớn rồi đấy :)) học hỏi nhiều vào để hiểu biết nha.,2404
1704,2," username   username  em tl cho mấy anh chị người bắc đang sinh sống tại miền tay , cái bè đó em . a gửi cho ngta đăng luôn .",2405
1705,2, username  lý luận chứ kp ní nuận cháu à. trong mọi cuộc tranh luận. thằng nào sai  username tả là thằng đấy thua r. thương cháu,2406
1706,2," username username mới 21 năm thì còn trẻ người non dạ lắm e :)) e chưa hiểu sâu được đâu, ở đâu cũng có người này người kia thôi, e cứ ở trong nam mà nhìn người bắc sống thì em đánh gi username vậy hơi thiếu xót.",2407
1707,2," username username nói c username ện với chú mày a thấy phí thời gian thật, chắc do giáo dục từ thế hệ trước :)) tóm lại chú mày ghét dân bắc đúng k :)) nếu ghét sẵn rồi thì a k còn gì để nói nữa",2408
1708,-1, username ,2409
1709,2, username username con bạn gái em có thằng bồ chí ghê :))),2410
1710,2," username username k có lớn thì ìm , trãi nghiệm chưa tới mà cứ thích người này thế này thế này thế ki . cmt sặc mùi phân biệt vùng miền . tưởng thế là khôn",2411
1711,2, username username chào cháu minh đầu tiên chú rất hoan nghênh khi cháu vô fb chú chơi. niềm vui chưa dc bao lâu thì thấy cháu phân biệt vùng miền bằng những lời lẽ k lịch sự và có giáo dục cho lắm.,2413
1712,2," username  để a nhờ ae tiền giang kiếm coi. có gì đoàn mình xuống xây nhà tình  username  cho cháu cũng dc e. cho cháu đi học rồi làm lại cuộc đời, tái hoà nhập vs cộng đồng chứ th hỏng hết 1 thế hệ. xấu mặt anh em 63 quá",2414
1713,2, username username cháu nó hết wifi hết địa bàn r e. xo username cm vs chặn fb a luôn. buồn,2415
1714,2," username  chặn tui rồi , tui đi khắp miền tây chưa thấy ai  username  thằng này .",2416
1715,-1, username ,2417
1716,0," username username chửi quá , hù quá thằng nhỏ cất bàn phím đi ngủ rồi pa",2419
1717,0, username   username  check dùm a với,2420
1718,0, username username dí ác :)))),2421
1719,0," username   username  có pa05 , tìm ra đủ mã vnid của cháu luôn dc ko",2422
1720,0, username username ok ok a,2423
1721,3," username  thôi,đừng nghe khứa parky này xúi bậy e nè. để cho tụi nhỏ nó lớn lên trong đạo  username  đi e",2424
1722,0, username username sợ check var xong cháu nó lại ẩn thân chi thuật hết hơi,2425
1723,2, username  21t cháu nó k có đạo  username  mới đang cho cháu nó học lại chứ k hỏng hết,2426
1724,0," username username mấy a lớn vô sấm chớp ghê qu username , a tìm ra cái thằng ronado j đó cho e dc ko",2427
1725,3, username  parky thì nói parky có cần phải ẳng lên  username  bị dẫm trúng vài đuôi vậy,2428
1726,0, username username có ai chối đâu. đang nc lịch sự vs cháu nó mà. bắc nói ng bắc sao phải ngại nhỉ.,2429
1727,0, username username sao chép ở đâu thế,2430
1728,3, username username vậy sao parky,2431
1729,2, username username à tao thấy có con chó c username ện nào cũng thấy mặt ý mà,2432
1730,0, username  quê tha nó chú ơi xóa  username  luận mất tiu rrr,2433
1731,2, username  t người nam dân gốc sài gòn  username ng bọn phân biệt vùng miền nên dọng cứ* vô họng nó,2434
1732,0, username username ê tự nhiên lòi ra con 1 khó chiuj quá,2435
1733,0, username username thưa n username i,2436
1734,3, username username ơ t bắt đc con chó 3 / này có khát nước không cu,2437
1735,0, username username có ghẹ thơm ha,2439
1736,2, username username sống sao mà con ghệ mình k dám đăng hình mình lên . tệ :))),2440
1737,2," username  cái ngữ phân biệt như m k gặp đc người tốt đâu e trai :))). mây tầng nào ốp mây tầng đó . em thế nào thì em gặp người thế đó thôi , tư  username  với ý thức như c’ mà hay phán qu username em",2441
1738,2, username username đã móm rồi còn sống tệ :))),2442
1739,2, username username cách ăn nói nó làm nên con người mình em ạ . khổ . đã k tốt rồi còn ng.u .,2443
1740,2, username username may em ở cái bè dưới đó chứ e lết lên sg một khúc nữa thôi là em còn nữa khúc liền với cách nch của e trai username username .,2444
1741,0, username username thương cháu. vậy là hết thuốc với cháu rồi. ráng ăn uống cho đầy đủ bệnh tình mau khỏi cháu nhé.,2445
1742,0, username   username  em iu ở 63 có biết cháu thất lạc của a ở đâu nhắn a nhé. a xuống thăm cháu tí. lâu n username y a k gặp. thương cháu nó quá,2446
1743,0," username username hi a ruột, để e tìm phụ a đứa cháu thất lạc phụ a.",2447
1744,0, username username iu e.,2448
1745,0, username username ơ sao cmt khứa pbvm kia biến mất hết v ạ em cũng muốn tham gia combat nữa,2449
1746,0, username username chắc em đó trưởng thành r e à. a cũng đâu có combat đâu. đang chú cháu tình cảm mà cháu nó lặn mất tiêu,2450
1747,2," username username xo username chi em trai , sống có chơi có chịu . dơ thế",2451
1748,0, username username kkkk,2452
1749,0, username username ăn bám,2453
1750,0, username username phóng khoáng nghe lấn cấn qu username ông =)),2454
1751,0, username username phóng lợn thì có,2455
1752,3," username username mả cha thằng cali con này , m cút cút khỏi fb tao",2456
1753,3," username username cali vẫn miệt mài sủa ai để ý e nó tí đi, đang khát nước",2457
1754,0, username username không care mấy th nhóc,2458
1755,2,"hào sảng qu username con cái ốm bệnh phải đi vay , bố mẹ già phải đi đi móc bọc , bán vé số :))",2459
1756,2, username username đúng là ngu lâu dốt dai :)),2460
1757,0, username username oke tạ tấn kg ơi,2461
1758,0, username username không làm gì được phải xo username cmt à :)) cayyyyy,2462
1759,2," username  lí luận thằng sai  username tả ơi, đúng là việc học rất quan trọng :))",2463
1760,3, username  ai cũng hiểu có mỗi mày là bắt sai  username tả. kkkk. parkky ní nuận,2464
1761,3, username username về học namkiki lúc nào chả học ngu nhất trong 3 miền =)),2465
1762,3, username  vậy mà parkky kéo vào nam cho con học văn ho username miền nam thằng nào cũng khoái thích…. vậy chứng tỏ parkky dễ dạy ko mất dạy  username kkk,2466
1763,2," username  trong 1 cuộc tranh luận mà sai  username tả thì biết não có gì rồi cãi nhau mất thời gian chắc acc clone của  username  , sợ vãi đái ra quần xóa cmt lấy acc clone ra khè à",2467
1764,2, username username dốt,2468
1765,3," username username ngọng ln thì là bắc kì còn ngọng rg, vd, hq thì là bản sắc tiếng nói văn ho username vùng miền hả đúng là nam cầy có khác",2469
1766,2," username  cãi nhau thì sai  username tả, nói dân  username  thấp thì tự ái :))",2470
1767,2," username  tuỳ chỗ thôi em nhé, không phải ai cũng ngọng  username  bố mẹ em dạy em đâu",2471
1768,0, username username bắc kì ní nuận nắm,2472
1769,3, username username namkiki mù chữ,2473
1770,2," username  gì chứ bố mẹ tao không có sai  username tả với phân biệt vùng miền, đã ngọng líu ngọng lô còn đòi dạy ai :))",2474
1771,2, username username bố mẹ mày chỉ có ngọng l-n thôi dao - rao - giao,2475
1772,3, username username 100% counter ba que xỏ l username fr,2476
1773,2, username  tưởng dân phố sài gòn hay  username   username  hoá thổ khơ me nhà lá cóc xoài,2477
1774,-1, username username pềct,2478
1775,-1,ae ai cho xin link fb thằng  username  cái,2479
1776,0, username username đến đoạn phóng khoáng chưa,2480
1777,0, username username đi tới đâu ghét tới đó,2481
1778,0, username username phóng khoáng:)))))))),2482
1779,0, username username ní nuận,2483
1780,3," username  không được đi học từ nhỏ nên không biết  username tả hả cali,đéo được đi học nên cũng đéo biết đạo  username  là gì",2484
1781,0,"nếu tiệm này mở từ trước 2022 thì chấp nhận =)) còn nếu mở sau 2022, từ 2023 trở đi thì đéo thể chấp nhận đc :)) không một người con dân việt nam nào có thể nghĩ ra cái từ ""parky"" này khi cái nạn phân biệt vùng miền trở thành một cái trend độc hại ở 2024",2485
1782,0, username username ủa anh chí nhột hả anh chí ơi,2486
1783,0," username username nhột đéo gì, t làm gì mad nhột :)) tao tự hào t là người việt nam,tự hào là người miền bắc,tự hào vì có ông cha đã từng tham gia kháng chiến,đã vào giải phóng miền nam và bỏ mạng ở đó :)) t có gì mà phải nhột :))",2487
1784,0," username  chuẩn r bác , chưa biết có phân biệt hay không  username ng đặt tên đã gây tranh cãi rồi và nữa là để vậy cho người miền nam vào mua xe nhiều hay sao ( bản chất ng nam thường ghét ng bắc ) . tóm lại là vẫn đậm mùi  username eting bẩn =))))",2488
1785,2," username username like bác ơi, chúng nó cứ tưởng thế là hay, +1 rip cho những cái tư tưởng độc hại này.",2489
1786,0, username  tên này mình đặt k mang mục đích pr. mình chỉ lấy đó làm động lực cho chính bản thân mình. cho chính những người còn mang tư tưởng pbvm nhìn nhận lại. có thể chỉ là 1 tiệm xe nhỏ.  username ng mình hi vọng sẽ là động lực cho những ae nào là ng bắc vào nam lập nghiệp,2490
1787,2," username username đú trend bẩn để pr thì rip là đúng rồi, không muốn mang tiếng phản động, bị nhiều thứ ảnh hưởng kinh doanh thì lo đổi cái tên tiệm đi",2491
1788,2," username username nhẹ thì công an tới tiệm, nặng thì nhiều người yêu nước ngta tới dẹp tiệm còn nhiều thứ nữa mà tôi không muốn nói ra ở đây đâu, lo đổi tên đi nhé",2492
1789,2, username username bạn ơi nên dẹp tiệm thôi chứ để đó hãm lắm b,2493
1790,3, username username bảo cali con lạy nhảy dựng lên:d,2494
1791,0, username  tên này mình đặt k mang mục đích pr. mình chỉ lấy đó làm động lực cho chính bản thân mình. cho chính những người còn mang tư tưởng pbvm nhìn nhận lại. có thể chỉ là 1 tiệm xe nhỏ.  username ng mình hi vọng sẽ là động lực cho những ae nào là ng bắc vào nam lập nghiệp,2495
1792,2," username  bố thì văn vở lắm, cái tên chả có ý  username  gì mà lại coi là động lực, lại muốn ng khác nhìn vào để nhận định lại tư tưởng pbvm , động lực đến từ những người xung quanh,ng thân ấy,gia đình ấy,đến thừ cái tiệm sửa xe,chứ k phải đến từ cái tên",2496
1793,2, username username công nhận cũnng chỉ ngửi thấy mùi bú fame bẩn từ cái trend độc hại bác à,2497
1794,2," username  miền bắc là miền bắc bạn ơi. cái tên bạn đặt không phải là cách gọi, nó là cách nói mỉa  username , khinh miệt của bọn chia rẽ vùng miền, nó không đại diện cho ai cả. bạn nghĩ nó là  username  thường bởi vì bọn phản động đã thành công đưa điều tiêu cực vào cuộc sống hằng n username y",2498
1795,0, username username nghĩ nó mỉa mai thì là mỉa mai nghĩ nó bth thì là bth.,2499
1796,2, username username học idt nó vậy cái danh từ đó đậm mùi phân biệt rồi b ạ,2500
1797,0, username  chứ tại sao phải nghĩ là  username  thường? cmt không có tí gi username trị nào,2501
1798,2, username username ? m nói câu này thì não m có vấn đề à?,2502
1799,2, username username sống đàng hoàng laà dc thôi ăn nói thô lỗ chi bố bố này nọ nên bị ghét,2503
1800,0," username username ái dà, đồng hương hp nói câu hay đấy !",2504
1801,2," username  đấy,nói mà nó còn cãi cơ, parky là cách mà thực dân mĩ nó gọi để chia rẽ miền bắc và miền nam thời bị  username hộ, ấy vậy mà vẫn tự hào đặt cái tên quán to tổ bố, nói vô học kh biết có qu username đáng không  username ng chắc là xứng đáng",2505
1802,2, username  não tao không xui tao mua xe độ vario rồi đi báo đời báo cha báo mẹ. từ parky được dùng theo nhiều  username  khác nhau. và t thì t đ quan tâm cái từ này vì t ko có thời gian cho mấy cái nhảm nhí trên mạng.,2506
1803,2, username  ? m đ đc học lịch sử à ? m đ đọc kệ cụ m bố đjt quan tâm còn m bảo bố mẹ t loạn luân thì gia phả m xoay vòng t chửi m cặc đâu? bảo t đ đc chửi người ta trong khi m chửi t r m  username ền tự do ngôn luận thì đây cũng địt quan tâm,2507
1804,2," username  bạn thật tệ, tay không mà đi đấu tranh với giặc dốt, kệ con mẹ nó đi bạn,những thằng ngu bị bọn phản động nhồi nhét thêm nên giờ nó mới vô  username  hướng  username  thế",2508
1805,2, username  không muốn thế đâu anh zai ạ mấy thằng cali với 3/ này gần đến 30/4 nó cay nó đă username  tinh . chúng nó không biết là dân ta phải biết sử ta đâm ra cãi cùn em nóng mắt quá,2509
1806,0," username username nếu parky là chia rẽ vậy tại sao gọi namkỳ trung kỳ chả có ai nhảy dựng lên hết cả vậy,",2510
1807,2," username  đừng hỏi những câu ngu  username  lợn vậy, năm 45 chưa có miền trung , và thực dân mĩ đang  username hộ miền  username n tận năm 75 mới giải phóng thàng công, và khi đó thì miền nam đang được thực dân mĩ nhồi nhét những tư tưởng ối dồi ôi",2511
1808,2, username username b làm thương hiệu này thấy cái % pbvm của b nó lớn hơn là làm động lực . chỉ có b hiểu b nghĩ gì mà,2512
1809,2," username  ngu mà tỏ vẻ nguy hiểm, parky namky trungky là thằng pháp nó đặt ra cho dễ cai trị chứ liên quan gì thằng mỹ. username có điều namky trungky chả ai thèm quan tâm cách kêu vớ vẩn đó nên ko để tâm, nhưng  username  có miền bắc tỏ ra cay cú như nước sôi",2513
1810,2," username username bố mày bảo thực dân mĩ nó gọi, chứ đéo phải đặt, mù kh thấy bố ghi năm 1945, miền bắc là miền bắc, đéo phải bắc kì,",2514
1811,0, username username thôi thì gọi bắc kì thì mih đi ôm ngô đình diệm đi nhé,2515
1812,0," username  mình người bắc luôn đó b ạ. b càng tránh né thì b càng phải gặp nó luôn đó b. thay vì mình bực bội, mình khó chịu thì mình hãy đón nhận nó bằng 1 thái độ tích cực nhất. bản thân mình người bắc mình làm việc trong nam. mình thấy k vd gì với những lời gọi  username  thế",2516
1813,0, username  cái chữ k nói nên con người  username ng con người mà sai là sẻ đổ chỗ chữ.1 số người bắc vẫn tốt chứ k hẳn là xấu chẳng qua là con sâu làm rầu nồi canh thôi,2517
1814,0, username username thôi đừng có bạo biện,2518
1815,2, username   username ng ng khác ng ta k lấy làm động lực mà ngta mang ra bôi xấu bôi nhọ mỉa  username  cơ chứ ai chả biết theo cách nghĩ của bạn là lấy nó làm động lực,2519
1816,2," username username thế thì bạn nên làm thêm cái logan nữa , để thế này thì ai cũng sẽ nghĩ là bạn pbvm chứ ko phải như bạn nghĩ , để sức mạnh lan truyền mạnh hơn thì nên có câu sogan phía sau như "" parky love viet nam "" hoặc . username gì đó ! kiểu maketing nửa vời z",2520
1817,3, username username vì miền nam đẻ ra cái pbvm nam kỳ bắc kỳ này mà. ngu mà hay nói quá:)),2521
1818,2," username username riêng cái tiệm này để tên thế kia k chỉ là cạch mặt mà còn phải là tố cáo , làm đơn lên cơ quan chức năng xử lý",2522
1819,2," username username mày bu vào cái trend bẩn để quảng cáo cửa hàng . parky là từ của bọn bất mãn vs pbvm nghĩ ra . mày lấy cái lý do ngu xuẩn là tạo động lực để che đi cái não trạng vừa ngu , vừa đần độn của mày thôi .",2523
1820,-1,b vào fb mình ảnh nền fb mình slogan đó,2524
1821,0, username username truất,2525
1822,-1," username username vua minh mạng đặt năm 1832, trước khi pháp xâm lược nước ta năm 1858 … see more",2526
1823,-1," username username vua minh mạng đặt năm 1832, trước khi pháp xâm lược nước ta năm 1858 … see more",2527
1824,-1," username username username username ng vua đéo chửi, parky, vua chỉ bảo bắc kì, vhuws vua đéo bảo parky con, park rô, thằng ngu không hiểu được giá trị của câu nói,không hiểu được giá trị và sức mạnh ngôn từ, bắc kì chỉ là những người của quá khứ gọi, sau khi nước việt nam dâ… see more",2528
1825,0, username username thế kỷ 19 có cả fb để bọn chim mồi bọn mày cmt ở đây nữa à,2529
1826,2, username username bạn tưởng thế là hay à,2530
1827,2," username username vô học. người ta mở hàng, lại vào chúc làm ăn thất bát, đời này đời kia. chờ đấy, có luc bạn làm ăn, sẽ có ng dành cho bạn những thứ ko sạch sẽ vào cơ ngơi của bạn.",2531
1828,0, username username sạch sẽ thì chả ai chê trách đâu =)),2532
1829,0, username username chuẩn qu username man,2533
1830,2, username  ui  username  phản động nhồi sọ ấy mà,2534
1831,0, username username chữ này ngta xài từ hơn chục năm trước rồi ba ơi :)),2535
1832,-1," username  đúng r , từ này ngta dùng từ mấy chục năm rồi, dùng từ năm 45 cơ,  username ng mà là bọn mĩ nguỵ nó dùng, còn 2023 đây mới là người việt dùng, mà  username  những thằng óc lợn dùng, bác hồ gọi miền bắc, chia 3 miền bắc trung nam, chứ bác đéo gọi là bắc kì, bắc… see more",2536
1833,2," username username bởi dốt thường hay nói nhiều, nguu rất nguy hiểm. bắc kỳ có từ thời minh mạng lận cu haha",2537
1834,3," username  nói tới parky tụi mày là tụi mày dãy lên  username  đàn bà vậy, bởi mới nói parky mãi đểnh nha ae",2539
1835,0, username username ng tình ngô đình diệm đây mà,2540
1836,0, username username thế bây giờ bọn t mở mồm ra là nói namkiki hay narmky b có thấy bị xúc phạm không?,2541
1837,3, username username nam kì có gì đâu mà bị xúc phạm hả parkyyyyyyyy,2542
1838,0, username  mày nói  username  đb tao vậy,2543
1839,3, username username parki chứ có phải bắc kỳ chó đâu bởi là tó nên dễ ẳng,2544
1840,3, username username do bọn m nhạy cảm chứ tên parky chứ phải là bắc kỳ đâu.mà là bắc kỳ thì sao đâu do bọn bắc kỳ nhảy dựng lên chứ nam kỳ chẳng ai quen tâm,2545
1841,2," username  phóng khoáng lên b ơi, trend của bọn occhos mình lại đi chấp cno à, phải lấy trêu lại cno mới vui  username  này mới hay :)))",2546
1842,-1,up,2547
1843,-1,ten dinh e,2548
1844,-1, username username dạ cảm ơn a trai,2549
1845,-1, username username k,2550
1846,2, username username chúc quán sớm cháy thành rác giống mấy thk pbvm,2551
1847,3, username username bắc cầy nhột ??,2552
1848,0,chúc thầy bán đc nhìu xe nhé,2553
1849,0, username username cảm ơn trò. mới đi cháy phố về à,2554
1850,0,bao giờ trò vào thầy với trò đi làm cốc bia nhớ,2555
1851,0, username username inova luôn trò. có làm tí bài l username hay lỗ 10 k nhỉ,2556
1852,0, username username trò bỏ lâu r :)))),2557
1853,0, username username chín bỏ vào mồm. bỏ 5h 6h chơi lại à,2558
1854,-1,opp,2559
1855,0,qu username đã,2560
1856,-1, username username nhớ a quá,2561
1857,0, username username lên bia,2562
1858,0, username  a đi mây về  username  qu username tr. nào rảnh qua e chơi a nhé,2563
1859,0, username username ok,2564
1860,3,parky mãi đỉnhhhh,2565
1861,0, username username đi khắp muôn nơi b nhỉ,2566
1862,0, username username tuyệt vời,2567
1863,0, username  t username  túng đám mọi bạn nhỉ. người việt  username tông mãi xịn,2568
1864,0,chữ vàng nữa thì parky vô địch,2569
1865,0,nét qu username a,2570
1866,0, username username cảm ơn e,2571
1867,0,đẹp a ơiiii,2572
1868,0, username  xong sớm cho a kịp k username  trương đi,2573
1869,0, username username dạ a,2574
1870,0,tên tiệm hơi ghê đó,2575
1871,0, username  có kinh  username ng k đều,2576
