label,comments,ID
-1,Vũ 21 là thg nào v,1000
2,"vid í nghĩa đến mấy thì cmt vẫn vậy ko thay đổi được,pbvm ở trên tiktok đang đi quá giới hạn r",1001
0,"vũ21 chỉ là cái cớ , đâu thể vì 1 người mà chúng ta chia cắt?",1002
-1,Hãy follow tui ,1003
-1,phân,1005
-1,Trung ngồi xem:)),1006
3,namkiki chào bắc ạ ,1007
3,trungky,1008
0,Nam Bắc Một Nhà,1009
-1,Em đây,1010
0,hẳn là tiện tay ,1011
-1,thì ra là vậy chịu luôn,1012
3,ai team Miền Trung sẽ là trungki,1013
-1,tui ở 21 yên bái,1014
-1,tên tui,1015
0,người mà thống nhất dân tộc Việt Nam và các dân tộc nc khác là Chủ tịch Hồ Chí Minh ,1017
0,đất nước nào cũng có pbvm. chỉ là nhiều hay ít thôi,1018
-1,có lông mà,1019
3,Chả thấy ng miền bắc nói Mà toàn ng trong nói vãi thật,1020
3,Ko có miền Bắc thì ko bao h có miền nam,1021
0,tui kiu nước Việt Nam là An Nam,1022
-1,đọc cmt thấy mắc mệt @khi nào niềng răng thì đổi tên,1023
0,quá hay và rơi nhiều nước mắt,1024
0,nước ta từng bị chia cắt. bị thống trị lúc ấy ta còn đoàn kết mà thống nhất .vậy tại sao bây giờ đất nước ta đã thống nhất mà lại cố gắng chia rẽ,1025
3,thay mặt xin lỗi păcky ,1026
-1,"t đoán là tụi nó chỉ muốn 99+ thôi, nếu k trả lời mấy bl như z thì sẽ hết thôi",1027
3,Team miền Trung,1028
-1,Ae xem vidoe tui đi,1029
0,Pháp thành công r,1030
0,"Dơ các ôg dlv nuoc ngoài khơi màu thôi , người miền nam hiên hòa lắm ,",1031
-1,ánh còn chỉ biết núp,1032
3,t tự hào vì là người namky,1033
0,tui ko phân biệt ai cả dc chơi ko dc rời đi chả có gì phân biệt vì tất cả đều là con cháu rồng tiên,1034
0,tôi thấy miền bắc và miền nam đều là một nước nên chúng ta cũng ko nên PBVM,1035
-1,Tại sao bắc thì kêu bắc có gì ko dám nhận? Ko lẽ kêu mn trung của,1036
-1,toàn mấy nhóc pbvm thoi,1037
-1,k nói thẳng đi nói z chi cho nó nước ngoài hoá z :))),1038
0,Hay lắm em,1039
-1,xem kênh mik ik,1040
2,1 phần do lãnh đạo . Xoá bỏ 3 miền ngay từ ban đầu thì đâu gây chia rẽ. Tại sao phải chia 3 miền?,1041
-1,Tuy ông N.Á báo nhưng lại thống nhất đất nước,1042
3,Thay vì gọi bk thì gọi đàng ngoài hay hơn,1043
3,ko có miền Bắc thì ko bao giờ miền nam có thể đánh trụ đc vs mỹ,1044
3,Ok namkiki,1045
0,cái gì cũng có khói mới có lửa,1047
-1,không ngờ chiến tranh là mấy trăm năm ko ngờ luôn á,1048
0,ae Nam Bắc 1 nhà,1049
-1,...rau muống ăn ngon mà,1050
0,Thiệt tình nhiều người họ k có phân biệt đâu. Họ gọi BK giốg như kiểu đặt biệt thôi cũg k hiểu ý nghĩa từ đó,1051
0,"Đất nước bi chia cắt sẽ bi suy yếu, để các thế lực ngoại xâm dễ lợi dụng! Từ xưa đến giờ luôn luôn như thế ! Cứ bi chia cắt la bi lệ thuộc ngoại bang",1052
-1,đây có phải là Huy mà bạn nữ gì đang tìm kiếm ,1053
0,Này là chiếm nước chớ xác nhập j tr,1054
-1,Mà bắc trung có nam là ng nhà đâu,1055
0,vn mịnh nên chia ra 2 nước thì tốt biết mấy,1056
2,"có phải ai nói tiếng Việt là người Việt Nam đâu, nên họ phản diện vậy đó",1057
0,Miền trung giảng hoà đi ,1058
0,"bình yên quá cũng k hay, kiếm chuyện chửi nhau cx thấy vui vui ",1059
3,ở Đồng Nai QL 51 có 1 đoạn đường chuyên rải đinh toàn dân Pakki 54 ,1060
0,máu đỏ da vàng tôi là người Việt Nam...,1061
0,tôi dt Êđê tôi yêu VN,1062
0,Bầu bí tuy là khác giống nhưng chung một giàn tại sao lại phân biệt vẫn là người việt mà.,1063
0,trợ giúp giải phóng Miền Nam giờ bị kì thị ko bt nói sao nx ông nội tôi mata trong cuộc kháng chiến giải phóng M.Nam giờ lại bị chính M.nam kì thị,1064
0,pakky namky trungky học lịch sử cũng dùng từ đó mà,1065
-1,vừa hc xog bài này,1066
2,@người Việt cổ học tập lại đi đổi tên kênh lại luôn,1067
-1,nhưng đó là quá khứ,1068
0,thật may cái comment không bị ải chỉa,1069
0,giảng hoà đi,1070
0,tuyệt ,1071
3,miền Tây chào các anh em miền Trung nha,1072
0,may mà ko thành 2 nước như Hàn Quốc và Triều Tiên,1073
-1,Thương đoi hạ đap kho ai sánh kịp,1074
0,vậy là Việt Nam dân chủ cộng hòa hi sinh vô ích rồi ,1075
-1,hổm ms học sử ns về vc này,1076
-1,Park ,1077
-1,goc china,1078
0,mình miền Trung ,1079
0,bắc  nam,1080
-1,t miền nam đây có bao h cmt như v đâu :/,1081
0,t chs vs thg hà nội nè mấy thg phân biệt lmj có ai chơi,1082
-1,nhìn là bt khát nc,1083
-1,có t đây,1084
-1,anh hùng áo vải,1085
-1,Gojo,1086
-1,đó là quá khứ,1087
-1,@thomas Vua Gia Long,1088
-1,ko liên quan mà đem khịa mấy đứa nói câu pk đc ko,1089
2,Toàn một số thành phần các cháu cấp1 cấp2 vào coment vậy thôi,1090
0,chắc là nói cho vui thoi,1091
-1,(\_/) Bắc  (^.^) Nam  (> 1 Nhà ,1092
0,QUANG TRUNG LÀ VỊ ANH HÙNG LỊCH SỬ TUI THÍCH NHẤT,1093
0,còn chủng tộc thì sao họ cũng muốn giống người thường mà ,1094
0,Việt Nam thì không muốn mà muốn Hàn vs Triều Tiên lắm hả,1095
-1,"thôi t mệt mấy đứa cấp 1,2 lấm rồi",1096
0,tôi tự hào tôi chới free fire không phân biệt vùn miền tôi tự hào ko súc phạm nam bắc,1097
0,MXH VN đang rất có văn hóa,1098
-1,k phải chọn mà là đợi,1099
0,thế thôi chứ có gì bôi nhọ tới Việt Nam thì lại thành 1 nhà cả thôi,1100
3,chẳng ai bị kích động hay xúi giục gì cả là do chúng tôi thích khịa packky. ,1101
0,miền Trung belike:)))))))),1102
0,ở trung một nước mà ko yêu thương nhau :((,1103
3,pakky thuần chủng,1104
0,Tớ chỉ thắc mắc miền Bắc và miền Nam hay ... vậy còn miền Trung đâu,1105
0,1975 cũng mấy trục năm gần mà,1106
2,tụi kh có kiến thức nó thế a ạ,1107
2,"Nếu là con người thì cho dù miền nào, dân tộc nào, quốc gia nào, châu lục nào cũng đều yêu thương nhau thôi, phần con lấn phần người mới phân biệt.",1108
0,"Và t ko hiểu tại sao tiếng nói và giọng nói khác nhau hoàn toàn,luôn cả tính cách và văn hoá",1109
-1,tui tên gia long nè,1110
2,"phần lớn người nói, là bộ phận và a dua theo bộ phận có ca có li nhưng không có nước ",1111
3,Vậy sao b không đem hình ảnh ngoài Bắc chửi chúng tôi,1112
0,Nước Việt Nam Là 1 Dân Tộc Việt Nam Là 1 Chân Lý Này Không Bao Giờ Thay Đổi,1113
0,mình là người Thanh Hóa,1114
2,tại sao giám nhắn các câu để phân biệt vùng miền v tại sao ko giám trả lời tinh nhắn bị chửi,1115
3,namky namky,1116
0,quang trung ở bình định toi ở quê quang trung,1117
0,"BẮC,TRUNG,NAM là anh em một nhà đừng phân biệt vùng miền nữa",1118
3,VN cũng giống như triều tiền với hàn quốc thôi,1119
3,NamKy,1120
0,bây giờ mình y mỹ rồi còn gì pbct vs pbvm,1121
-1,cali=ah cá kiki,1122
0,ae Miền Nam chào ae Miền bắc và ae Miền trung nha,1123
0,đã là bắc trung nam thì đã phân biệt rồi ,1124
-1,hc lp 8 bt r,1125
0,Bắc Nam Trung là anh em,1126
-1,đ luôn,1127
0,ít có ng bắc phân biệt đa số thấy người Nam thôi,1128
0,Thắc mắc sao k cấm từ này nhỉ?,1129
0,"thật lắm điều, người Việt cả sao hay z quá...",1130
0,Trung Quốc ,1131
0,hỏi dở cái. giả sự thời ấy bị đánh chiếm thì giờ người vn là người nước ngoài hả,1132
0,thế lực chống phá nay nhiều lắm,1133
2,Tiktok làm hỏng giới trẻ  Giới trẻ làm hỏng TikTok ,1134
2,t lại nghĩ là trog trận beff 2018 pjpo vs mc ill r tụi nó học theo mcill,1135
2,bội nghĩa vô ơn,1136
-1,vào trang tui cho đỡ cay nha,1137
0,BẮC TRUNG NAM LÀ ANH EM MỘT NHÀ !,1138
2,toàn mấy đứa kid ko à nói nó nó tưởng hay nó lm nx đó đừng quan tâm nó,1139
-1,PARTY,1140
3,Thôi chấp dám Tây nội địa ở miền nam làm j:),1141
-1,kệ nó đi cho nó s ủa đi,1142
0,gần nhà tui có cô hàng xóm ng bắc dễ thương cực,1143
2,nhiều ng cứ đặt nặng cái câu cái chữ vô tri đó dữ ko biết rồi có đồng nào lo cho gia đình cha mẹ nhờ vào chữ đó chưa,1144
-1,Tại sao lại PBVM!??,1146
0,"cám ơn bạn vì đem lại giá trị lịch sử VN, nói thật nhìu thế hệ giờ chưa chắc biết đến ",1147
0,đừng PBVM nữa Bắc Trung Nam là 1 nhà,1148
0,"nói về video lịch sử dân tộc các thời đại trước, chỉ thích mỗi kênh này thôi.",1149
0,Nếu ko có miền bắc thì miền nam về tay Campuchia từ lâu ở đấy mà còn dc phân biệt,1150
0,"Pbvm làm jz tr:vv, miền nào cũng đều là của Tổ quốc VN, sao lại tự nhiên công kích nhau thế này nhỉ",1151
0,"Ngô Quyền là người miền Nam đk tại cọc bạch Bạch đằng ở bình dương nhưng sông chảy từ Miền Bắc xuống Nam, cx có thể là người Bác=)))))",1152
0,"chúng ta đều là những con ng bình đẳng mà, tại sao phải pbvm .chúng ta phải đoàn kết như ae một nhà chứ",1153
3,"Nếu như không có miền Bắc thì ai cung cấp lương thực cho miền Nam trong thời kháng chiến? Nói đúng ra thì miền Nam nợ miền Bắc một lời cảm ơn, vậy mà",1154
3,"Chỉ có bọn miền nam mới phân bt vùng miền thôi , 10 thì 5 cali còn lại toàn bọn miền nam, nếu cali hết thì sao ko có namky chỉ có Bắc kì ??",1155
-1,Nameki,1156
3,namky đây bọn miền nam tui tao v đấy v sao parky tụi m vào namky sống lm j,1157
3,thế sao thủ đô lại là ở miền bắc bọn t dc giải phóng h phản chủ à nhóc,1158
3,vậy sao namky tụi m ra bắc ssong lmj,1159
0,Ra hồi nào dọ?,1160
-1,ra hồi nào dọ?,1161
-1,parky với namkiki là gì vậy ạ,1162
3,là khmer con chứ ,1163
3,Cần nên đi học lại r packy ,1164
3,Packy ko biết sài máy nước nóng mà quên nữa làm bì biết đi học ,1165
3,namki thì hay rồi,1166
3,uầy Miền Nam tao có 3 dân tộc chính thôi đấy Kinh-Hoa-khmer. Còn lũ bắc m 4-50 tộc kìa,1167
3,Học lại đi namki,1168
3,"Thế ms chất , bọn Namky bọn m Ko đc ghen à",1169
-1,toàn tộc,1170
3,"bên Nam tao có 3 tộc, bên Bắc mày tận 4-50 tộc ",1171
3,dân tộc cali con à,1172
-1,Nameki ,1173
-1,packy là gì,1174
-1,khỏi bt càng tốt,1175
3,Là namkiki ăn pịa đấy b,1176
0,là cách chia rẽ đồng bào giống mấy thằng da den ở sứ tư bản,1177
3,Parky yêu quê hương. Nhưng có chiến tranh là bỏ chạy vào nam,1178
-1,khỏi cíu=),1179
3,Tao Người Việt Gốc Hoa Người Trung Quốc Đánh Việt Nam 1979 ok tao sẽ Miền Parkiki sẽ đồng hóa thui Anh Em NamKy Người Việt Gốc Hoa Đâu xin cánh tay Để ĐH bọn Parkiki này để nó nói Tiếng Quảng Đông,1180
0,tao là parky :) namky và trungky là bạn cụa taooo,1181
0,con cháu cambodia kkkkkkk,1182
3,chính quá khứ của dân cộng hòa đã nói lên tính cách của namky bây giờ,1183
0,"Parky,Namkiki, BẮC TRUNG NAM LÀ ANH EM 1 NHÀ ",1184
-1,ơ ngài đánh rơi cái này ,1185
0,cùng là con dân sao phải phân biệt thế ,1186
3,namky là vậy đó ,1187
0,ăn cá rô cây xong mất trí,1188
0,"chúng nó chỉ dám lm anh hùng bàn phím thôi , ra ngoài đố dám nói parky , namky",1189
0,chịu thời kì 4.0 còn phân biệt chủng tộc,1190
-1,Namkikibác hồ sẽ ra sao ?,1191
3,parky lên tiếng,1192
3,"namky ơi,nghe rõ ko",1193
3,Cali xổng chuồng à ,1194
3,Thả nhẹ chữ parky,1195
3,parky cay là làm clip,1196
0,10 điểm,1198
3,cũng giống namky,1199
3,namky ngày xưa là chăm pa đc vào Việt Nam là may ,1200
3,khmer con ,1201
0,Chí phải,1202
-1,parky là j thế,1203
3,Là namkiki,1204
3,namkiki phèn ,1205
3,ồ vậy à chính vì mày cho ít dân tộc làm ăn nên bọn mày mới nghèo đấy namkiki chúng mày nhờ bọn bắc chúng tao mới cs ngày hôm nay thế nên mới nói,1207
0,Đừng phân biệt các miền nữa mà mặc dù tớ ở Parky nhưng nếu phân biệt với namkiki thì là phân biệt chủng tộc ý:(,1208
-1,@X Ray vừa namky vừa khmer ,1209
3,"Mn ơi giúp mình với, mình cũng hay ăn xoài như b này, nhưng dạo gần đây toàn đi ngoài ra parky, có cách nào để trở lại bth k ạ ",1210
3,bị nhiều cali cắn vậy anh bạn,1211
0,"ko sao , ko sao ,từ đời tổ tiên nó đã cắn người việt mình r mà ",1212
2,bảo sao ngày xưa rớt môn lịch sử ,1213
2,m bị rớt môn lịch sử à mà ko bt tổ tiên mình là campuchia ,1214
3,Tôi theo ae parky,1215
0,5ky kkk,1216
3,Namkiiiii ,1217
0,ba mẹ m chơi bao ngày xưa là đc rồi,1219
-1,vnkiki rage ,1220
2,tội nghiệp ng bị mồ côi,1221
3,Namkicho,1222
3,namrkiki,1223
0,"chịu đấy,thời kì nào r còn phần biệt chủng tộc nx z",1225
3,pảky con cay đỏ nhái r,1226
0,cay vì bố mẹ m ko đeo bao ,1227
-1,bn nói bn hả,1228
3,nói m ấy cali ,1229
2,Hơn m đ có mà đỏ thứ cận huyết,1230
-1,sao kh m bt ?,1231
3,namki thì kinh rồi,1232
-1,ko phân d và nh kìa,1233
0,chia buồn vs gia đình ạ nhóc con,1234
3,bảo sao miền bắc phát triển chậm hơn miền nam là đúng,1235
2,ko có mỹ nó rót tiền vào thì cm chắc vẫn ở thời kì đồ đá ( hay ăn lười làm ),1236
0,narky narky narky narky narky narky narky narky narky narky narky narky narky narky narky narky narky,1237
3,Parky giải phóng cái lũ vô ơn namky chúng m đấy,1238
3,đúng bọn gốc champa,1240
0,cùng sống chung 1 nước sao lại đi pbvm vậy..,1241
3,Vậy mà parky cứ thích vào đất Khmer chi dạ. Ngoài đó đi mấy thằng parky ơi,1242
2,"đất t chiếm r là của t , cho ở nhờ là may r ,chẳng lẽ đuổi mẹ về với tổ tiên h ",1243
3,Haha parky ní nuận,1244
0,nó là sự thật chứ lý luận j ở đây hả campuchia ,1245
3,Campuchia thì kêu parky rút về bắc đi. Vào đi chi vậy haha.,1246
3,mk thấy b viết bằng tiếng Việt đâu có phải tiếng Khmer đâu mà cứ thích ăn cháo đá bát vậy,1247
3,Tao cần ăn cháo parky. Không vào đây giờ chắc tao đang giàu như Hàn rồi đó,1248
3,Cút ra ngoài parky mà sống. Kêu mấy thằng parky còn lại đi luôn nha. Đất Khmer không tiếp bọn parky,1249
0,"đất bọn t chiếm r là của bọn t , may ko bắt làm nô lệ như bọn thực dân đã làm với các nước mà nó đã chiếm , là may lắm r ở đấy mà khóc ",1250
3,Namky nhục,1251
3,lo húp pịa kìa Cali con,1252
3,Namkiki cay,1253
3,riêng mấy tk khmer ( từ già đến trẻ ) vào đây bố tiếp hết,1254
-1,t lại phải mõm với khmer con cm:))),1255
0,mày mõm trên này thôi ,1256
0,"bọn đàn ông từ già đến trẻ cứ ái ái ,thì l j đc t ",1257
3,"Sao tụi parky hay nói đạo lý quá ha, mà sống như Iồn",1258
2,"người thông minh mới có đạo lí để nói , còn cái bọn chỉ ăn với nhậu ra thì làm đc cj cho xh thì chả ko đạo lí ",1259
0,Anh em một nhà sao cứ phải phân biệt ? Mấy thành phần phân biệt không biết đang nghĩ cái gì chung sức dành độc lập để có như ngày hôm nay,1260
0,Giờ đất nước độc lập tự do lại đi phân biệt vùng miền tại sao?,1261
3,"Chỉ có bọn miền nam mới phân bt vùng miền thôi , 10 thì 9 cali còn lại toàn bọn miền nam, nếu cali hết thì sao ko có namky chỉ có bắc",1262
0,xin lỗi mọi người tôi đã cố cứu những con vật nhưng không thành,1263
0,thay vì phân biệt hãy cho mấy cái này nó lặn xuống,1264
3,Namcali đông quá ,1265
3,parky ,1267
3,ko có parky thì namkiki đang liếm chân cho pháp với kĩ,1268
3,"đúng bọn khmer con, cắn đúng thốn",1269
3,NamKi : nơi tụ tập của lũ ăn bám,1270
0,"Ko namkibacki gì hết , VIỆT NAM cả",1272
3,dit me namky,1273
2,Parky thì chả có gì cả. Vấn đề là ở bọn 3/ Cali con hay pbvm thôi,1866
3,Nguyễn Quang Vinh t người Nam Định MB đây còn ghét tụi parky,1867
1,Đỗ Lâm thg ngu l =))),1868
1,Đỗ Lâm djt con cụ m,1869
2,Đỗ Lâm bố mẹ m sẽ tự hào lắm vì đẻ rách l ra đứa con hỏng,1870
3,Tú Tống t ghét parky bò đỏ chứ có liên quan đế n MB à cu,1871
3,Đỗ Lâm thế là mày ghét cả tổ tông nhà mày à. Về đập mẹ bàn thờ đi. Ngồi trên bàn thờ nhà mày toàn parky đó ;)))) tổ tông nhà mày toàn Bắc 54,1872
2,Đỗ Lâm loại mày ăn gì mà ngu thế sống làm gì cho chật đất,1873
3,Đỗ Lâm bò đỏ liên quan đếu gì bắc kì ???? Bắc kì để chỉ miền bắc theo cách gọi thời pháp cụ ạ,1874
0,Đỗ Lâm sao rồi b.bị chó dí dữ vậy hả,1875
2,"Minh Tân tổ tông nào toàn packy vậy? VN có 54 dân tộc nha, người miền nam có rất nhiều nguồn gốc, từ người hoa, người chăm... Còn nói về nguồn gốc thì tàu khựa là tổ tông của packy đó, sao ko lập bàn thờ thờ tụi nó đi, ngu mà còn hay nói.",1876
3,Duy Nqp mày đang nói và viết bằng tiếng gì hả thằng đần ;))))) miền nam mù chữ các bố parky mang con chữ vào cho chúng mày đấy. K giờ này chúng mày vẫn là nô lệ cho Mỷ thôiiiiii. ;))))) còn tao chửi thằng Nam Định quên tổ tông kìa :))))) lew lew,1877
3,"Minh Tân ờ phải rồi, cái gì cũng của các bố tất, giống y hệt tàu khựa, cái gì cũng nhận là của nó. Chỉ có cái mất dạy, bố láo là nó ko nhận thôi, phải ko packy",1878
2,Duy Nqp chả phải thì sao :))))) chúng mày đang viết và nói chữ quốc ngữ đấy. Uống nước nhớ nguồn đi. Đừng ăn cứt đá bô.,1879
2,"Minh Tân biết chữ quốc ngữ ở đâu ra ko, nói chuyện ngu như bò mà còn tỏ ra nguy hiểm, vcl thiệt. Chữ quốc ngữ do tu sỹ châu âu sáng tạo ra, rồi truyền vào đàn trong, lúc đó ngoài bắc dốt bỏ mẹ ra, đã dốt còn bày đặt dạy đời, ngu",1880
2,Duy Nqp cái diss. :))))) đến phút này tao khẳng định mày ngu bẩm sinh. Chứ luyện tập thì đéo thằng nào ngu bằng mày :)))))),1881
2,"Minh Tân thật là hãm, chắc mày nghĩ Bác Hồ tạo ra chức quốc ngữ xong mang vào miền nam dạy quá. Nói thế thì biết nó ngu từ gốc rồi, đúng là bản chất éo sai được.",1882
0,Đỗ Lâm mày ở chỗ nào Nam Định,1883
0,"Trịnh Quoc Anh t Giao Lạc ,Giao Thủy nè cu",1884
0,Đỗ Lâm buồn cho bố mẹ mày quá,1885
0,Trịnh Quoc Anh thế à cu,1886
3,Trịnh Quoc Anh Parky à,1887
0,Duy Nqp qá hay,1888
3,Minh Tân mù chữ cmm thời pháp mẹ cha tao đã đc học chữ rồi k biết im mồm thằng parky tỏ vẻ ta hiểu biết nhưng thật ra đel biết cái đách gì cả,1889
0,Đỗ Lâm tự đ ái vào mồm à ?,1890
3,"Đỗ Lâm tao là vện cali gốc namkiki đây còn ghét bọn cali với namkiki đây này, mày ăn thua éo gì",1891
1,Nguyễn Quang Vinh mẹ,1892
0,Vo Hoang Phu cha,1893
0,Vo Hoang Phu miền Bắc năm 54 rồi :))),1894
3,Trần Văn Quyền gốc bắc 2k ạ . 54 chỉ có bọn cali con thôi .,1895
0,Vo Hoang Phu nằm vùng đấy :d,1896
3,Nguyễn Quang Vinh backy con xuống nam kỳ ăn tàn dư Mỹ ngụy,1897
0,Nguyễn Quang Vinh k vấn đề nhưng nói tới cái đong đỏng nhảy mún tới nóc nhà,1898
0,Khương chả có gì phải nhảy cả . Chỉ là cách nói nghe ngứa tai nên ghét thôi b ạ. Chứ bk hay nk cũng như nhau thôi .,1899
0,Khương 3 cây nhang mới là nhảy dựng kk,1900
2,"Khương nốc nhà là cái đéo gì, nóc nhà, nói ngọng thì còn được chứ viết cũng ngọng được còn bày đặt đi chửi nhau :))",1901
0,Khương căn bản nhiều thg lôi từ đấy ra nói theo kiểu phân biệt thì ông động vào làm cái gì đùa với bạn bè không sao tôi quen mấy ae trong nam cùng chửi đme n k bọn nó cũng ddumaaa b k nhưng là vui đúng lúc đúng chỗ ae cười với nhau chứ ko phải ai cũng lôi ra đùa thế được,1902
0,"Hoàng Tuấn Dương chửi ai đâu bạn ơi, từ nào là chửi dị he, giọng điệu này chắc bạn là ấy ấy rồi",1903
-1,:))))) dị he là cái đéo gì nữa :))) nói tiếng việt dùm tao đi được không,1904
2,"Hoàng Tuấn Dương là tiếng người đó bạn ,bạn k hiểu thì b coi lại mình coi phải con người k, dị he",1905
-1,=)))),1906
0,cuối cùng cũng lại chỉ là văn cùn thôi à,1907
0,Hoàng Tuấn Dương bỡi nói tới cái đong đỏng lên mà cũng k chịu,1908
0,"Nói có thể ngọng do vùng miền, nhưng viết, tiếng Việt chỉ có 1 thôi :)) ví dụ như ""Chiếc áo này củ rồi nhưng vẫn dùng tốt""củ gì , củ cặc à :)))",1909
2,"Tối ngày đúng là chỉ biết soi dưới váy ngta ra để nói, thua b rồi b ơi, dị he ,mãi iu à",1910
0,lại còn đong đỏng là clg gì nữa :))),1911
0,bỡi :))),1912
0,"Hoàng Tuấn Dương ""dị he"" là dị đó he, vậy đó he, vậy đấy ha, vậy đấy hả, đấy là cách người đấy vùng đấy dùng từ, cách nói, chứ sai gì đấy b :))",1913
2,Hoàng Tuấn Dương ngu chết mẹ,1914
2,Khương có con rồi. Sống sao cho con cái nó tự hào về ba má nó ông ạ.,1915
0,"Hùng Nguyễn xin lỗi b chứ nãy h chẳng đụng chạm tới ai, tự nhiên bay vô cắn tui thôi ,còn b lo cho con b đi ,lo cho thiên hạ quá",1916
2,"Hùng Nguyễn lo cho bé cún của b đi nhé ,con tui tui dạy nó sao thì kệ tui ,nói chuyện kỉu đó nghe ngứa tai quá ,sống k biết tốt được nhiu nói chuyện ra vẻ quá",1917
0,Hoàng Tuấn Dương thanh niên chưa nghe từ đong đỏng bao giờ à :))),1918
2,Khương có vợ có con rồi mà nói chuyện như thg con nít,1919
0,Lê Đức Tuyên vậy thì mời ng lớn next,1920
3,"Khương mấy thằng nam kì cứ nhắc chữ cali, giải phóng, 30/4 giãy như bị đút đuông dừa vào đít còn gì",1921
0,"Mai Cơn Giắc Sơn chưa ai nhắc ts cali ca léo gì ,chưa đụng j ts tụi m mà tụi m dẫy nữa r",1922
0,"Mai Cơn Giắc Sơn tụi m nhạy cảm quá r ,có tật ai ns j ra cũng giật mình",1923
3,Khương thật là nam kì bọn mày ko nhạy cảm ko ? Giờ mày thử cmt chữ cali trên tiktok vs mấy bài trên face xem đứa nào vào cắn,1924
0,"Mai Cơn Giắc Sơn thì m cmt đi, ai cali thì trả lời m ,t thì k rảnh, đâu phải nơi t sống , còn có cơ hội cũng mún đi cho biết đây biết đó à",1925
0,"Mai Cơn Giắc Sơn m cứ nói nam kì hay nam gì m thích chả ai quan tâm , à mà m ns z h t mới thấy m ms chính là thằg kì thị ng khác trước đó",1926
0,Khương không sao nam cầy với miền Bắc chung 1 dòng máu mà,1927
2,Sinh Tố Pơ ngặt là mấy thằng nó hay kì thị ng khác cho mình là nhất là trung tâm vũ trụ thì nó lại tưởng nó là nạn nhân chứ,1928
2,Khương thổ khơ me cho xem cái nhà đi mấy thằng thổ khơ me 95% là ở nhà rơm nhà lá 5% còn lại thì được ở nhà tôn,1929
2,"Nguyễn Đạt lộn r cha nội ơi ,tìm mấy ng đó đi an giang sóc trăng á , qua đó r nói z đó r cho nó chôn m ở đó",1930
0,Nguyễn Đạt lại thêm thằmg xạo phân biệt ng khác vô nói chuyện bị phân biệt,1931
2,Khương ghê thế à bảo nó ra đây nói câu bk đi bọn tui người kinh có ăn học đầy đủ chắc không sao đâu chứ sợ mấy ông khơ me cà màu an giang lắm,1932
2,Khương đó bảo đến nhà lá trúng tim đen nhảy xuyên nóc nhà rồi,1933
2,"Nguyễn Đạt ăn học ,chắc đi học lo ăn k thì có chứ ăn học, nói chuyện kỉu mất dạy",1934
2,Khương về khoản ăn tôi đó qua đc mấy ông khơ me đó đặc sản ham ăn lười làm mà chưa nghe à,1935
2,Khương thời hiện đại rồi mà toàn lớp 9 lớp 10 nghỉ học đi làm kiếm tiền rồi,1936
2,"Nguyễn Đạt kệ m đi ,t cũng đâu phải khơ me, sủa tiếp đi ,dị he ,mãi iu à",1937
2,Khương thôi cà mau thì làm gì có người kinh bảo sg bd còn đc chứ cà màu làm gì có người kinh,1938
2,Khương trúng tim đen rồi nhảy xuyên cái nóc nhà lun,1939
2,"Nguyễn Đạt là m đang nói m đó ,vô học vô duyên mà tưởng hay ,lúc tao đi học chắc ba mẹ m đang tạo ra thằng tinh trùng khuyết tật như m đó",1940
2,Khương mấy thằng thổ khơ me cay không vô duyên sao vô bình luận bênh thẳng chủ tus trong khi nó pbvm,1941
2,Khương mấy con tinh trùng khuyết tật khơ me nhà mày ăn tàn phá hại gen của bọn campuchia có khác toàn bọn óc ca,1942
2,"Nguyễn Đạt à mà thằng vô học này cũng chịu khó vô trang cá nhân ngkhac rình mò he, nhưng dân tộc kinh tụi t đéo có loại súc sanh như này",1943
0,Lo đẻo cá đi mai kho ăn,1944
2,Khương bọn thổ khơ me chúng mày mà nhận người kinh à người kinh di cư bắc vào đến sài gòn bình dương thôi vào gì đến cà mau mày,1945
2,"Nguyễn Đạt bỡi thứ vô học như m chui dưới háng ng khác thì biết j m ơi ,đẻo x con cá chưa ,mai chấm vs pịa mà ăn",1946
2,Thứ vô học súc sanh súc vật như m thì chỉ biết có nhiu đó,1947
3,Khương khơ me thì bảo khơ me cứ nhận người kinh tổ tiên nhà chúng mày bên cam kìa chứ đừng nhận vơ,1948
2,"Nguyễn Đạt tới cái hình đại diện của con ng còn k có coi chừng biết tiếng ng chứ là loại 4 chân đuôi dài lông lá , bỡi đâu dám phơi mặt ra",1949
3,"Nguyễn Đạt đó bỡi z sủa đc nhiu đó sủa quài ,chọc chọc hồi chạy vô nam tìm tới nhà cắn bây giờ",1950
0,Khương toàn nhà rơm nhà nào chả giống nhau biết tìm kiểu gì,1951
0,"Nguyễn Đạt tối ngày quanh quẩn trong hán ng khác thì biết đc cái gì , ví dụ ở nhà rơm mà ăn cá thật thì cũng ngon hơn cá rô cây",1952
0,Nguyễn Đạt coi chừng đang chui ở gầm cầu ống cống r đi phán xét ng khác à,1953
3,Khương à thì ra là thg nam kỳ. M nhảy đong đỏng lên t coi.,1954
3,"Tiến Hoàng Chanel làm mình làm mẩy hả cá rô cây ,ngứa r chứ j",1955
2,"Tiến Hoàng Chanel nam kỳ hay nam j đi nữa cũng chẳng ai quan tâm đâu, có m á, m chuẩn bị nhẩy tới nóc nhà r đó, ăn rau muống nhìu vô cho bổ cái óc shit của m đi",1956
